data/customer_id,data/helpful_votes,data/marketplace,data/product_category,data/product_id,data/product_parent,data/product_title,data/review_body,data/review_date,data/review_headline,data/review_id,data/star_rating,data/total_votes,data/verified_purchase,data/vine
b'24189104',0,b'US',b'Shoes',b'B00L5MT5V2',b'1997656',b'KEEN Rio Sandal (Little Kid/Big Kid)',"b'Same material as crocks, but not quite as comfy. but good for outdoor fun.'",b'2015-07-29',b'but good for outdoor fun',b'RO4Y0WIYNFSZL',4,0,0,1
b'30035437',0,b'US',b'Shoes',b'B00DZBKMKE',b'560146919',"b""Rockport Cobb Hill Women's Alicia Dress Pump""","b'Ordered a size 6 in black.  Very comfortable and stylish shoes.  Unfortunately, Velcros piece on strap of left shoe came off the first time I tried on the shoes.  I own several pairs of Cobb Hill dress pumps.  Have always been satisfied with their fit, comfort, and quality.  Not sure if the quality issue is an isolated case.'",b'2015-01-08',b'Velcro came off after trying on shoes',b'RB0741Q5PXPR2',2,0,0,1
b'19758548',2,b'US',b'Shoes',b'B000ARTQCQ',b'236942148',"b""Tamarac by Slippers International Women's Highlander Sheepskin Cuff Bootie""","b""Contrary to what some say about ordering a size up, I disagree.  This is my 3rd or 4th pair of these and I 'forgot' and ordered up.  Already, these are fitting loose.  They stretch out fairly quickly, or the fleece compacts down rather,  so I usually order my shoe size.  Once they are stretched, you almost have to wear socks with them, as they get loose fitting.  Otherwise, long lasting, pampering, the only house slipper I will wear!""",b'2008-02-20',"b'Great Seller, Great product'",b'R3TBLPIIV5NCL6',5,2,0,1
b'33888683',0,b'US',b'Shoes',b'B005PLM07A',b'804246440',"b""Fila Women's Skele-Toes EZ Slide Shoe""","b""After a few weeks of use, the bottom sole started separating from the main shoe. We sent them back to the manufacturer and they were replaced and returned to us in a timely fashion. We haven't had much opportunity to use the replaced pair yet.""",b'2013-01-15',"b'Comfortable shoe, but some issues have occurred.'",b'R2GGUTW69HQ1YM',3,0,0,1
b'10943303',3,b'US',b'Shoes',b'B00DMFGM34',b'200147409',"b""Women's Metallic Ballet Flats Shoes W/Rhinestone Embellishment microsuede Toe Cap 5 Colors""","b""Look fine in front but the heel its just ...weird, cheap looking. I am 9,5 , ordered 10 and it's perfect. Great with a pair of jeans !""",b'2013-08-17',b'Look good',b'R3DLW1YS9PD57H',4,3,0,1
b'52065750',0,b'US',b'Shoes',b'B007DJ1UKK',b'870118807',b'Spy - Targa Snow Black Bronze Snow Goggles',b'This was my first set of Spy snow goggles and the quality was very good for the price paid. I use them for cycling in the very cold winter months here in the Chicago area and they work very well for helping to keep part of my face warm and they do not fog up at all.Very good goggle for the money.',b'2014-07-04',b'Perfect for the price.',b'R3DNSNVAFLOMVJ',5,0,0,1
b'16091870',0,b'US',b'Shoes',b'B006OCALWK',b'80416394',"b""Osiris Men's G3L Skate Shoe""","b'They are exactly what I was expecting on my purchase.<br />Of course I just received this shoes, let wait a little be longer to see how much longer they will last.'",b'2013-06-12',b'They are great...',b'R2ZN5STJOPQUGS',5,0,0,1
b'2015751',0,b'US',b'Shoes',b'B008CUJU7E',b'413506102',"b""K-Swiss  Men's Clean Classic Sneaker""",b'Nice',b'2014-11-19',b'Four Stars',b'R14TJ45CD8ZZM4',4,0,0,1
b'28072695',0,b'US',b'Shoes',b'B001UI42NC',b'816563517',"b""OshKosh Kid's Eva Ballet Flat (Toddler/Little Kid)""",b'These shoes are very cute and I cannot wait till my daughter can wear them. She is 16 months and size 5  in all other brands so OshKosh runs very large. No other complaints.',b'2015-01-07',b'Very Big',b'R1YZVHOT47U1TB',4,0,0,1
b'14593208',0,b'US',b'Shoes',b'B00PCWV5PU',b'550510573',"b""Emporio Armani EA 1029 Men's Eyeglasses""","b'A great eyeglasses for the price. Very affordable, comfortable and elegant.'",b'2015-08-01',b'Five Stars',b'R11QJK2K7U3O3I',5,0,0,1
b'908203',0,b'US',b'Shoes',b'B0059BSTAI',b'510577958',"b""Nike Men's Dart 12 Running Shoe""",b'good',b'2014-10-30',b'Five Stars',b'R1K034ERIV8XOP',5,0,0,1
b'18486911',0,b'US',b'Shoes',b'B00BFABAJ4',b'748034600',"b'Reebok Work Duty Men\'s Rapid Response RB RB8874 8"" Tactical Boot'","b'Bought these boots for my husband, they fit just right, very light and comfortable.. he loves these boots'",b'2014-10-13',b'Great!',b'R20LJRFAXAKPM1',5,0,0,1
b'14041762',0,b'US',b'Shoes',b'B0034EH0GQ',b'784787764',b'Authentic Tom Ford Sunglasses: RAQUEL TF76 available in multiple colors',b'Fast delivery and best sun glasses yet!',b'2014-09-14',b'Five Stars',b'R34SBMSMIOOPW7',5,0,1,1
b'49874225',1,b'US',b'Shoes',b'B007XLBJAO',b'224728153',"b""MIA Limited Edition Women's Topeka Ankle Boot""",b'fits true to size and is not too narrow like so many cowboy boots-actually very comfortable. nicely made as well!',b'2014-01-10',b'nice',b'R1MTBZ4UWLGCFN',5,1,0,1
b'45384338',1,b'US',b'Shoes',b'B008JGBE0C',b'809300086',"b""Clarks Men's Clarks Wave Nimble Loafer""","b""Can I change the shoes, because size is not ok, I needed 45 european but  I got 47.  I checked with your size's recommendation and found that 12 US is 45 European, but that is not correct.""",b'2014-08-04',"b'Can I change the shoes, because size is not ...'",b'R3GDPDVBFXQ4FZ',2,1,0,1
b'47071936',1,b'US',b'Shoes',b'B000XF0TRQ',b'858500163',"b'Timberland PRO Men\'s Pitboss 6"" Soft-Toe Boot'","b'The boots arrivied sooner then I thought they would, only took three days! I bought these for my husband to wear at work, the boots looked really nice in the box. The quailty was better then I thought it would be for a little over 70 dollar boots. The timberland pro boots fit my husbands wide feet perfectly. He has had them for a while now, and even with everyday wear in a Fab shop they still look like new!!'",b'2013-09-15',b'Great fit',b'R5LHVQQ1SN1KM',5,1,0,1
b'42656833',2,b'US',b'Shoes',b'B004ZILYJY',b'871019637',"b""Aerosoles Women's Baking Sota Knee-High Boot""",b'I should not have ordered these boots.  I am petite and the shaft was much too tall for me.  Had to send back.',b'2013-06-29',b'Sent back',b'R2ZAEW0NJIGHEQ',2,3,0,1
b'44696339',0,b'US',b'Shoes',b'B009AMS23Q',b'772711520',"b""Clarks Men's Jax Boat Shoe""","b""I am very surprise after received this pair of shoes. It's so beautiful! This is a gift for myself.Thanks god .""",b'2013-11-26',b'I like it so much !',b'R39U9JJR61M36L',5,0,0,1
b'17531834',0,b'US',b'Shoes',b'B008DS6IHA',b'780823989',"b""AK Anne Klein Women's Century Po Shoe""","b""Great shoes 9.5 perfect fit for my abnormally long big toe. I am 5'7 about 150 lbs with long legs skinny ankles curvy hips so flats don't normally compliment my figure but these are great got two pairs contemplating a 3rd in the grey.""",b'2013-05-14',b'Love these!',b'RKU37TE0V6AMW',5,0,0,1
b'28008745',1,b'US',b'Shoes',b'B005ONNTWO',b'865340459',b'Nine West 9s Jacquard Satchel Handbag',"b""When selecting this handbag my color selection was black. Out of the four color options that were available, I placed the box (cursor) on what I wanted and it was black. The description of the item stated black.  The picture that popped up with the order however was the black/ivory/black(it still did not match the written product description of what I ordered).  I was not overly surprised to recieve the black/ivory/black.  I called immediately and was shipped a second black bag(for no charge, with a return label for the incorrect colored item and next day shipping).  I did recieve the second bag on time,but much to my dismay-it was the wrong color(blk/ivory/blk). I called immediately to return purse #2 and to go to the original site where I placed the order and reordered the purse- this time with the option of black/black.it was shipped to my billing address not the mailing address,so as of right now I have paid for two purses and I don't have either one of them and I am unable to verify the color of purse #3.""",b'2012-11-24',"b'Right purse,WRONG COLOR-two times'",b'R2AO20DQAP98WY',2,4,0,1
b'8580566',0,b'US',b'Shoes',b'B001GNBK86',b'737770206',"b""Ray-Ban Women's 4101 Jackie Ohh Sunglasses""",b'Thank you.exellent!',b'2014-11-18',b'Five Stars',b'R259SDPE86KXJK',5,0,0,1
b'51478716',0,b'US',b'Shoes',b'B0032JRWZW',b'524122144',b'Tianni Drew Top Zip  Satchel',"b'This is a very pretty purse, however I have many complaints. It was a lot larger than I expected. even my grandma made fun and she has a big purse, but this one was even bigger. Their for, just having my coin purse, and 2 walets at the bottom made it very heavy which is a negative :(  Another complaint I have is that I only owned this purse for less than a month. I got like a week maybe a week and a half of use out of it, and it broke on me today when I was going into school. So embarissing!!!! It just snapped right off the side. My friend said she might be able to sew it back, but I am not sure since the leather is so thick. I showed my grandma and she said to return it. I contacted amazon and hopefully they will return or refund me. Such a shame about this purse :( Never again am I buying my purse online. This was only my first time buying a purse online too. normally I just go to fashion bug or the mall and get one, but I figured this would save time :('",b'2010-09-03',b'pretty but...',b'R2NEX0BB4ECAON',2,0,0,1
b'23090514',0,b'US',b'Shoes',b'B00JGMO0L8',b'338708893',b'Nature Breeze BK19 Women Leatherette Pointy Toe Strappy Gladiator Low Stack Heel Bootie - Black',b'good so far',b'2015-04-24',b'they are ok',b'R1QLF9I8D7PNWL',4,0,0,1
b'14463683',2,b'US',b'Shoes',b'B002U0LV1K',b'530546819',b'Melie Bianco W9-37 Shoulder Bag',"b'I bought this as a gift for my mother, and it is very nice. I should say it is a bit bigger than what I expected but beside that it exactly looks like the picture. I am happy with my choice.'",b'2011-03-18',b'Stylish and pretty',b'R3R9YYG28KQ6GK',5,2,0,1
b'43488797',0,b'US',b'Shoes',b'B000O3PABW',b'128409562',"b""adidas Men's a3 Microride Synthetic Running Shoe""","b""They turned out to be really nice shoes. The support they have all around the rim makes them very stable, and their soft centers make them comfortable for walking. The sad thing I realized as I was first putting them on was how thin they were... I had good toe space at the end of my foot, but my pinky fingers were crushed. They are designed for long and thin feet. Mine seem to be wider than their canon. So I had to sell them. I didn't want to risk damaging the joints of my toes.""",b'2007-09-17',"b'Top quality! Really Nice, but a little thin...'",b'RM9XTH0R24W8W',5,1,1,1
b'35493700',0,b'US',b'Shoes',b'B000VWD338',b'433191324',"b""Timberland Men's Outlier Rugged Slip-on""","b'Shoeflake is by far the best place to purchase shoes from. They were fast, helpful and their cutomer service is amazing. I will buy from then again.'",b'2008-05-23',b'Amazing service',b'R2BTZBMPSQUJDB',5,0,0,1
b'22303858',0,b'US',b'Shoes',b'B00DRLUMNY',b'727774296',"b""Wayfarers Women's Retro Sunglasses""","b""Extremely flat with no curve to the frame whatsoever. As long as the sun is shining directly in front of you they'd work great but don't expect much if it's off to the side because you have no protection on your sides with these. You get what you pay for and they were dirt cheap so I'm ok giving them to the kids to play with.""",b'2014-03-29',b'Not what I was hoping for',b'R1Z0B3ND9QCCCV',3,1,0,1
b'48454968',0,b'US',b'Shoes',b'B001XS99RS',b'150071527',b'Nike Revolution 2 Running Shoe',"b'Great shoes for the price, I work out 5 days a week doing weights and cardio. They are comfortable and cool looking, I received several compliments.'",b'2014-04-23',b'excellent!',b'RL7RQH0KPSJ20',5,0,0,1
b'48726143',1,b'US',b'Shoes',b'B00DY7P9U2',b'377723779',"b""Crocs Women's A-Leigh Floral Flip Wedge Sandal""","b""Because my feet or wide I normally get an 8W or 8 1/2. On the advice of other reviewers I ordered the size 8 in black. They fit very well and are very comfortable. They are also attractive. I'm only a little over 5'3&#34; and really like the platform to give me a little more height. Unfortunately platform shoes have gone out of fashion and it's getting harder to find shoes that fit my feet and my budget.  Only the black and pink are at the very low price. They look to be well made and I hope they last for more than one season. It's winter now so I haven't worn them much except to try them on and walk around the house for a short time.""",b'2015-02-22',b'They fit very well and are very comfortable. They are also attractive',b'R362AP20DJ4BUV',5,1,0,1
b'4210756',0,b'US',b'Shoes',b'B00ALYOCVS',b'167482288',"b""KEEN Women's Sisters Lace Shoe""","b'Order this shoe one size bigger if you like the presidio.  I went to a local shoe store and was fitted for the presidio, however this shoe is smaller.  It rubbed a really bad blister on my heel.  Fortunately, Amazon made it easy to return, and exchange for a new size.'",b'2015-03-11',b'Order this one size larger!!!!!',b'R2HSYHKNGU045C',3,0,0,1
b'19462097',1,b'US',b'Shoes',b'B005DLL66S',b'147335583',"b""DC Women's Chelsea Tx Action Sports Shoe""","b""Growing up as a girl I was always into skate shoes and into Etnies but that brand seems to have gone down hill. Over the time I've fallen in love with DC so much!! They fit so perfect and seem to be a little more comfy I just love them! There is so much variety in their product that almost everyone will find some that they love! I love these!!""",b'2014-06-24',b'Always in love!',b'R3U5RJSKRX3VVJ',5,1,0,1
b'45129172',0,b'US',b'Shoes',b'B008QCSDNA',b'16170658',b'Superfeet merinoGREY Premium Insoles',b'Feel great',b'2015-06-08',b'Five Stars',b'RZXHDS6BQEV7K',5,0,0,1
b'13076192',0,b'US',b'Shoes',b'B00FEP0SEE',b'595782515',"b""A2 Women's Badge Of Honor Fisherman Sandal""",b'Not very attractive or as comfortable as I would have anticipated. I do have particular sensitivities following surgery. Someone else may like them.',b'2014-04-19',b'Not crazy about synthetic fabric',b'RIWR809QI7DNX',2,1,0,1
b'4565811',0,b'US',b'Shoes',b'B00R7932NO',b'658457614',"b""Rockport Men's Commercial Director Penny Loafer""","b'Expected a heavier leather, but the soft material is fine.  The shoes are a snug fit and hope they become a better fit the more I wear them.  I have other Rockport shoes and they have been satisfactory.'",b'2015-06-25',b'but the soft material is fine. The shoes are a snug fit and hope ...',b'R258HOLJVGOAQX',3,0,0,1
b'13200025',0,b'US',b'Shoes',b'B00BSI8GY0',b'28725997',b'Scarleton Vintage Satchel H1068',"b'Disappointed! The purse was much smaller than I expected. The stitching started coming out before I even used it, and the strap was missing. I returned the item waiting for results.'",b'2014-02-22',b'Disappointed',b'R2GCN2V1FM0ODB',2,0,0,1
b'50073741',7,b'US',b'Shoes',b'B008KYWK88',b'638989654',"b""Crocs Women's Springi Flat""","b""I have at least 6 pairs of Crocs in various styles and always have found an 8 to be just right for me. This was quite a bit larger than I've had before. It was also pretty wide. My feet aren't narrow; probably just average so I was surprised. Also, the elastic around the perimeter wasn't adjustable. Had it been, the width could have been altered for a better fit. I've ordered a size down to see but I am not optimistic. I think they'll be too short. The exchange/return process was as simple as it could be. I really haven't had to return anything before so it was a nice surprise. Amazon has shipped the replacement without receiving my return a policy that really creates customer loyalty.""",b'2013-12-28',b'Not the usual Croc sizing but cute shoes.',b'R22A8Z8YB7PPPX',3,8,0,1
